x0001,y0001
3.6519607843,-0.0012298224
3.6529411765,-0.0011652501
3.6539215686,-0.0010988762
3.6549019608,-0.0010382484
3.6558823529,-0.0009880716
3.6568627451,-0.0009496138
3.6578431373,-0.0009208074
3.6588235294,-0.0008970245
3.6598039216,-0.0008723798
3.6607843137,-0.0008412919
3.6617647059,-0.0007999804
3.6627450980,-0.0007475714
3.6637254902,-0.0006865655
3.6647058824,-0.0006225441
3.6656862745,-0.0005631579
3.6666666667,-0.0005165914
3.6676470588,-0.0004898267
3.668627451,-0.0004870743
3.6696078431,-0.0005087206
3.6705882353,-0.0005510309
3.6715686275,-0.000606687
3.6725490196,-0.0006660548
3.6735294118,-0.0007189129
3.6745098039,-0.0007562669
3.6754901961,-0.0007718549
3.6764705882,-0.000763028
3.6774509804,-0.0007308329
3.6784313725,-0.000679331
3.6794117647,-0.0006143682
3.6803921569,-0.0005421421
3.6813725490,-0.00046796
3.6823529412,-0.0003955044
3.6833333333,-0.0003267731
3.6843137255,-0.0002626516
3.6852941176,-0.0002038819
3.6862745098,-0.0001520623
3.687254902,-0.0001102949
3.6882352941,-0.000083192
3.6892156863,-0.0000761457
3.6901960784,-0.0000939931
3.6911764706,-0.0001394132
3.6921568627,-0.0002115126
3.6931372549,-0.0003050387
3.6941176471,-0.0004105254
3.6950980392,-0.0005154432
3.6960784314,-0.0006061611
3.6970588235,-0.0006703094
3.6980392157,-0.0006990125
3.6990196078,-0.0006884824
3.7,-0.0006406179
3.7009803922,-0.0005624933
3.7019607843,-0.0004648955
3.7029411765,-0.0003602852
3.7039215686,-0.0002606712
3.7049019608,-0.0001758815
3.7058823529,-0.0001125646
3.7068627451,-0.0000740465
3.7078431373,-0.0000609244
3.7088235294,-0.0000720980
3.7098039216,-0.0001058435
3.7107843137,-0.0001605617
3.7117647059,-0.0002349708
3.7127450980,-0.0003277044
3.7137254902,-0.0004364877
3.7147058824,-0.0005572175
3.7156862745,-0.0006833285
3.7166666667,-0.0008057848
3.7176470588,-0.0009138671
3.718627451,-0.0009967238
3.7196078431,-0.0010454163
3.7205882353,-0.001055026
3.7215686275,-0.0010263044
3.7225490196,-0.000966406
3.7235294118,-0.0008883994
3.7245098039,-0.0008095118
3.7254901961,-0.0007483415
3.7264705882,-0.0007215248
3.7274509804,-0.0007405066
3.7284313725,-0.0008090874
3.7294117647,-0.000922302
3.7303921569,-0.0010669397
3.7313725490,-0.0012236852
3.7323529412,-0.0013705236
3.7333333333,-0.0014867703
3.7343137255,-0.0015569394
3.7352941176,-0.0015736629
3.7362745098,-0.0015390544
3.737254902,-0.0014642215
3.7382352941,-0.0013669982
3.7392156863,-0.0012683508
3.7401960784,-0.0011881854
3.7411764706,-0.0011414106
3.7421568627,-0.0011350694
3.7431372549,-0.0011671204
3.7441176471,-0.0012271105
3.7450980392,-0.0012985794
3.7460784314,-0.001362683
3.7470588235,-0.0014022529
3.7480392157,-0.0014054581
3.7490196078,-0.0013682938
3.75,-0.0012954057
3.7509803922,-0.0011991039
3.7519607843,-0.0010968065
3.7529411765,-0.0010074711
3.7539215686,-0.0009477722
3.7549019608,-0.0009288262
3.7558823529,-0.0009541104
3.7568627451,-0.001018978
3.7578431373,-0.0011118111
3.7588235294,-0.0012165229
3.7598039216,-0.0013158583
3.7607843137,-0.0013947869
3.7617647059,-0.0014433083
3.7627450980,-0.0014581344
3.7637254902,-0.001442957
3.7647058824,-0.0014073278
3.7656862745,-0.0013644363
3.7666666667,-0.001328294
3.7676470588,-0.0013109039
3.768627451,-0.0013199865
3.7696078431,-0.0013576606
3.7705882353,-0.0014202873
3.7715686275,-0.0014994201
3.7725490196,-0.0015836072
3.7735294118,-0.0016606309
3.7745098039,-0.0017197278
3.7754901961,-0.0017533567
3.7764705882,-0.0017582268
3.7774509804,-0.0017354655
3.7784313725,-0.0016899577
3.7794117647,-0.0016290866
3.7803921569,-0.0015611642
3.7813725490,-0.0014938825
3.7823529412,-0.0014330837
3.7833333333,-0.0013820318
3.7843137255,-0.0013412832
3.7852941176,-0.0013090932
3.7862745098,-0.0012822283
3.787254902,-0.0012569753
3.7882352941,-0.0012301211
3.7892156863,-0.0011997203
3.7901960784,-0.001165508
3.7911764706,-0.001128912
3.7921568627,-0.0010926864
3.7931372549,-0.0010602608
3.7941176471,-0.0010349455
3.7950980392,-0.0010191412
3.7960784314,-0.0010137095
3.7970588235,-0.0010176126
3.7980392157,-0.0010279008
3.7990196078,-0.0010400668
3.8,-0.0010487272
3.8009803922,-0.0010485313
3.8019607843,-0.0010351632
3.8029411765,-0.0010062457
3.8039215686,-0.0009619792
3.8049019608,-0.0009053489
3.8058823529,-0.0008418146
3.8068627451,-0.0007784838
3.8078431373,-0.0007228735
3.8088235294,-0.0006814759
3.8098039216,-0.0006583995
3.8107843137,-0.0006543863
3.8117647059,-0.0006664373
3.8127450980,-0.000688187
3.8137254902,-0.0007109954
3.8147058824,-0.0007255768
3.8156862745,-0.0007238471
3.8166666667,-0.0007005965
3.8176470588,-0.000654624
3.818627451,-0.0005890506
3.8196078431,-0.0005107276
3.8205882353,-0.0004288278
3.8215686275,-0.0003529189
3.8225490196,-0.0002909389
3.8235294118,-0.0002475284
3.8245098039,-0.0002231075
3.8254901961,-0.0002139321
3.8264705882,-0.0002131287
3.8274509804,-0.0002124884
3.8284313725,-0.0002046030
3.8294117647,-0.0001848341
3.8303921569,-0.0001526305
3.8313725490,-0.0001118414
3.8323529412,-0.0000699133
3.8333333333,-0.0000361286
3.8343137255,-0.0000192780
3.8352941176,-0.0000253265
3.8362745098,-0.0000556553
3.837254902,-0.0001063347
3.8382352941,-0.0001686651
3.8392156863,-0.0002309068
3.8401960784,-0.0002808406
3.8411764706,-0.0003085824
3.8421568627,-0.0003090067
3.8431372549,-0.0002831995
3.8441176471,-0.000238587
3.8450980392,-0.0001876753
3.8460784314,-0.0001456560
3.8470588235,-0.0001273800
3.8480392157,-0.0001443389
3.8490196078,-0.0002022839
3.85,-0.000299966
3.8509803922,-0.0004292265
3.8519607843,-0.0005763944
3.8529411765,-0.0007246718
3.8539215686,-0.0008570171
3.8549019608,-0.0009589632
3.8558823529,-0.0010208524
3.8568627451,-0.001039123
3.8578431373,-0.0010164799
3.8588235294,-0.0009610098
3.8598039216,-0.000884486
3.8607843137,-0.0008002294
3.8617647059,-0.0007209445
3.8627450980,-0.0006569006
3.8637254902,-0.0006147409
3.8647058824,-0.0005970373
3.8656862745,-0.0006025854
3.8666666667,-0.000627275
3.8676470588,-0.0006653138
3.868627451,-0.0007105207
3.8696078431,-0.0007574535
3.8705882353,-0.0008021797
3.8715686275,-0.0008426184
3.8725490196,-0.0008784462
3.8735294118,-0.0009106675
3.8745098039,-0.000940982
3.8754901961,-0.0009711018
3.8764705882,-0.0010021569
3.8774509804,-0.0010342841
3.8784313725,-0.0010664575
3.8794117647,-0.0010965619
3.8803921569,-0.0011216941
3.8813725490,-0.0011386282
3.8823529412,-0.0011443915
3.8833333333,-0.0011368577
3.8843137255,-0.00111528
3.8852941176,-0.0010806584
3.8862745098,-0.0010358684
3.887254902,-0.0009854796
3.8882352941,-0.0009352478
3.8892156863,-0.0008913226
3.8901960784,-0.0008592738
3.8911764706,-0.0008431011
3.8921568627,-0.0008444185
3.8931372549,-0.0008620014
3.8941176471,-0.0008918236
3.8950980392,-0.0009276248
3.8960784314,-0.0009619339
3.8970588235,-0.0009873726
3.8980392157,-0.0009979841
3.8990196078,-0.0009903191
3.9,-0.0009640524
3.9009803922,-0.0009219951
3.9019607843,-0.0008695023
3.9029411765,-0.0008133974
3.9039215686,-0.0007606525
3.9049019608,-0.0007170826
3.9058823529,-0.000686336
3.9068627451,-0.0006693593
3.9078431373,-0.0006644246
3.9088235294,-0.0006676772
3.9098039216,-0.0006740632
3.9107843137,-0.0006784243
3.9117647059,-0.0006765306
3.9127450980,-0.0006658582
3.9137254902,-0.0006459788
3.9147058824,-0.0006185173
3.9156862745,-0.0005867199
3.9166666667,-0.000554741
3.9176470588,-0.000526797
3.918627451,-0.0005063513
3.9196078431,-0.0004954739
3.9205882353,-0.0004944817
3.9215686275,-0.0005019137
3.9225490196,-0.0005148405
3.9235294118,-0.0005294438
3.9245098039,-0.0005417682
3.9254901961,-0.0005485032
3.9264705882,-0.0005476607
3.9274509804,-0.0005390111
3.9284313725,-0.0005242025
3.9294117647,-0.0005065287
3.9303921569,-0.0004903863
3.9313725490,-0.0004805307
3.9323529412,-0.0004812728
3.9333333333,-0.0004957769
3.9343137255,-0.0005255971
3.9352941176,-0.0005705352
3.9362745098,-0.0006288289
3.937254902,-0.0006975995
3.9382352941,-0.0007734286
3.9392156863,-0.0008529172
3.9401960784,-0.0009330835
3.9411764706,-0.0010115147
3.9421568627,-0.0010862582
3.9431372549,-0.0011555321
3.9441176471,-0.0012173722
3.9450980392,-0.00126937
3.9460784314,-0.0013086287
3.9470588235,-0.0013320086
3.9480392157,-0.0013366326
3.9490196078,-0.0013205599
3.95,-0.0012834537
3.9509803922,-0.0012270621
3.9519607843,-0.0011553604
3.9529411765,-0.0010742592
3.9539215686,-0.0009909134
3.9549019608,-0.0009127218
3.9558823529,-0.0008462204
3.9568627451,-0.0007960807
3.9578431373,-0.0007644099
3.9588235294,-0.0007504937
3.9598039216,-0.0007510274
3.9607843137,-0.0007607779
3.9617647059,-0.000773542
3.9627450980,-0.0007832164
3.9637254902,-0.0007847747
3.9647058824,-0.0007749869
3.9656862745,-0.0007527729
3.9666666667,-0.0007191501
3.9676470588,-0.0006768244
3.968627451,-0.0006295177
3.9696078431,-0.0005811843
3.9705882353,-0.0005352562
3.9715686275,-0.0004940638
3.9725490196,-0.0004585244
3.9735294118,-0.0004281431
3.9745098039,-0.0004013141
3.9754901961,-0.0003758472
3.9764705882,-0.0003496076
3.9774509804,-0.0003211331
3.9784313725,-0.0002900968
3.9794117647,-0.0002575108
3.9803921569,-0.000225622
3.9813725490,-0.0001975085
3.9823529412,-0.0001764527
3.9833333333,-0.0001652155
3.9843137255,-0.0001653609
3.9852941176,-0.0001767789
3.9862745098,-0.000197516
3.987254902,-0.0002239616
3.9882352941,-0.0002513679
3.9892156863,-0.000274604
3.9901960784,-0.0002889989
3.9911764706,-0.0002911019
3.9921568627,-0.0002792049
3.9931372549,-0.0002535348
3.9941176471,-0.0002160782
3.9950980392,-0.000170102
3.9960784314,-0.0001194876
3.9970588235,-0.0000680312
3.9980392157,-0.0000188700
3.9990196078,0.0000258646
4.,0.0000651164
4.0009803922,0.0000987288
4.0019607843,0.0001271069
4.0029411765,0.0001508346
4.0039215686,0.0001703587
4.0049019608,0.0001858125
4.0058823529,0.0001970009
4.0068627451,0.0002035155
4.0078431373,0.0002049174
4.0088235294,0.0002009055
4.0098039216,0.0001914121
4.0107843137,0.0001765971
4.0117647059,0.0001567544
4.0127450980,0.0001321737
4.0137254902,0.0001030204
4.0147058824,0.0000692781
4.0156862745,0.0000307892
4.0166666667,-0.0000126245
4.0176470588,-0.0000609919
4.018627451,-0.0001140418
4.0196078431,-0.0001711198
4.0205882353,-0.0002312190
4.0215686275,-0.0002931231
4.0225490196,-0.0003556334
4.0235294118,-0.0004178196
4.0245098039,-0.0004792245
4.0254901961,-0.0005399617
4.0264705882,-0.0006006789
4.0274509804,-0.0006623882
4.0284313725,-0.0007262159
4.0294117647,-0.0007931292
4.0303921569,-0.0008637101
4.0313725490,-0.0009380279
4.0323529412,-0.0010156175
4.0333333333,-0.0010955507
4.0343137255,-0.0011765502
4.0352941176,-0.001257093
4.0362745098,-0.0013354704
4.037254902,-0.0014097947
4.0382352941,-0.0014779767
4.0392156863,-0.0015377318
4.0401960784,-0.0015866532
4.0411764706,-0.0016223971
4.0421568627,-0.0016429694
4.0431372549,-0.0016470668
4.0441176471,-0.0016343936
4.0450980392,-0.0016058659
4.0460784314,-0.001563631
4.0470588235,-0.0015108644
4.0480392157,-0.0014513719
4.0490196078,-0.0013890639
4.05,-0.0013274008
4.0509803922,-0.0012689244
4.0519607843,-0.0012149606
4.0529411765,-0.0011655301
4.0539215686,-0.0011194691
4.0549019608,-0.0010747128
4.0558823529,-0.0010286646
4.0568627451,-0.0009785905
4.0578431373,-0.0009219763
4.0588235294,-0.0008568298
4.0598039216,-0.000781919
4.0607843137,-0.0006969529
4.0617647059,-0.0006027123
4.0627450980,-0.0005011094
4.0637254902,-0.0003951554
4.0647058824,-0.0002887982
4.0656862745,-0.000186608
4.0666666667,-0.0000933223
4.0676470588,-0.0000132896
4.068627451,0.0000501017
4.0696078431,0.0000949101
4.0705882353,0.0001209464
4.0715686275,0.0001298298
4.0725490196,0.0001247759
4.0735294118,0.0001101505
4.0745098039,0.0000908719
4.0754901961,0.0000717652
4.0764705882,0.000056983
4.0774509804,0.0000495771
4.0784313725,0.0000512857
4.0794117647,0.0000625438
4.0803921569,0.0000827020
4.0813725490,0.0001103974
4.0823529412,0.0001440066
4.0833333333,0.0001820989
4.0843137255,0.0002238023
4.0852941176,0.0002690215
4.0862745098,0.0003184523
4.087254902,0.0003733785
4.0882352941,0.0004352716
4.0892156863,0.0005052585
4.0901960784,0.0005835438
4.0911764706,0.0006689154
4.0921568627,0.0007584382
4.0931372549,0.0008474421
4.0941176471,0.0009298504
4.0950980392,0.0009988386
4.0960784314,0.0010477477
4.0970588235,0.0010711148
4.0980392157,0.001065639
4.0990196078,0.0010308981
4.1,0.0009696556
4.1009803922,0.0008876667
4.1019607843,0.0007929773
4.1029411765,0.0006948186
4.1039215686,0.0006022748
4.1049019608,0.0005229638
4.1058823529,0.0004619660
4.1068627451,0.0004211947
4.1078431373,0.0003993129
4.1088235294,0.0003921858
4.1098039216,0.0003937601
4.1107843137,0.0003971793
4.1117647059,0.0003959141
4.1127450980,0.0003847015
4.1137254902,0.0003601454
4.1147058824,0.0003209134
4.1156862745,0.0002675469
4.1166666667,0.0002019698
4.1176470588,0.0001268294
4.118627451,0.0000448084
4.1196078431,-0.000041964
4.1205882353,-0.0001323045
4.1215686275,-0.0002261165
4.1225490196,-0.0003242652
4.1235294118,-0.0004282091
4.1245098039,-0.0005394444
4.1254901961,-0.0006588424
4.1264705882,-0.0007859816
4.1274509804,-0.0009185860
4.1284313725,-0.0010521895
4.1294117647,-0.0011801213
4.1303921569,-0.0012938904
4.1313725490,-0.0013839846
4.1323529412,-0.0014410372
4.1333333333,-0.0014572346
4.1343137255,-0.0014277596
4.1352941176,-0.0013520143
4.1362745098,-0.0012343564
4.137254902,-0.001084119
4.1382352941,-0.0009147819
4.1392156863,-0.0007423198
4.1401960784,-0.000582921
4.1411764706,-0.0004504281
4.1421568627,-0.0003539699
4.1431372549,-0.0002962667
4.1441176471,-0.0002730113
4.1450980392,-0.0002735414
4.1460784314,-0.0002827673
4.1470588235,-0.0002840470
4.1480392157,-0.000262473
4.1490196078,-0.0002079114
4.15,-0.0001171447
4.1509803922,0.0000053687
4.1519607843,0.0001483399
4.1529411765,0.0002959643
4.1539215686,0.0004312631
4.1549019608,0.0005397495
4.1558823529,0.0006126347
4.1568627451,0.0006488582
4.1578431373,0.0006554725
4.1588235294,0.0006462584
4.1598039216,0.0006388412
4.1607843137,0.0006509146
4.1617647059,0.0006963882
4.1627450980,0.0007823039
4.1637254902,0.0009072073
4.1647058824,0.0010613411
4.1656862745,0.0012286286
4.1666666667,0.0013900065
4.1676470588,0.0015273782
4.168627451,0.0016273082
4.1696078431,0.0016836475
4.1705882353,0.0016985268
4.1715686275,0.0016815241
4.1725490196,0.0016472312
4.1735294118,0.0016118024
4.1745098039,0.0015892824
4.1754901961,0.0015885506
4.1764705882,0.0016115452
4.1774509804,0.0016531262
4.1784313725,0.0017025471
4.1794117647,0.0017461305
4.1803921569,0.0017704936
4.1813725490,0.0017655557
4.1823529412,0.0017266506
4.1833333333,0.001655303
4.1843137255,0.0015585469
4.1852941176,0.0014470252
4.1862745098,0.0013323573
4.187254902,0.0012244207
4.1882352941,0.0011291801
4.1892156863,0.0010475349
4.1901960784,0.0009754082
4.1911764706,0.0009050149
4.1921568627,0.0008269749
4.1931372549,0.0007327832
4.1941176471,0.0006170774
4.1950980392,0.000479219
4.1960784314,0.0003238576
4.1970588235,0.0001603699
4.1980392157,0.0000012921
4.1990196078,-0.000139939
4.2,-0.0002514957
4.2009803922,-0.0003254378
4.2019607843,-0.0003593253
4.2029411765,-0.0003568593
4.2039215686,-0.0003274269
4.2049019608,-0.0002846186
4.2058823529,-0.0002439865
4.2068627451,-0.0002204315
4.2078431373,-0.0002256875
4.2088235294,-0.0002663338
4.2098039216,-0.000342677
4.2107843137,-0.0004486725
4.2117647059,-0.0005728725
4.2127450980,-0.0007002078
4.2137254902,-0.0008142727
4.2147058824,-0.0008997268
4.2156862745,-0.0009444235
4.2166666667,-0.0009409715
4.2176470588,-0.0008875402
4.218627451,-0.0007878743
4.2196078431,-0.000650599
4.2205882353,-0.0004879944
4.2215686275,-0.0003144517
4.2225490196,-0.0001448322
4.2235294118,0.0000070977
4.2245098039,0.0001300201
4.2254901961,0.0002161295
4.2264705882,0.0002618597
4.2274509804,0.0002682368
4.2284313725,0.0002408306
4.2294117647,0.0001892725
4.2303921569,0.0001263257
4.2313725490,0.0000665295
4.2323529412,0.0000245037
4.2333333333,0.0000130754
4.2343137255,0.0000414636
4.2352941176,0.0001138103
4.2362745098,0.0002283405
4.237254902,0.0003773714
4.2382352941,0.0005482678
4.2392156863,0.0007252704
4.2401960784,0.0008919415
4.2411764706,0.0010338244
4.2421568627,0.0011408248
4.2431372549,0.0012088408
4.2441176471,0.0012402859
4.2450980392,0.0012433578
4.2460784314,0.0012301606
4.2470588235,0.001214042
4.2480392157,0.0012066882
4.2490196078,0.0012155969
4.25,0.0012424856
4.2509803922,0.0012829991
4.2519607843,0.001327803
4.2529411765,0.001364842
4.2539215686,0.0013822677
4.2549019608,0.0013713879
4.2558823529,0.0013289715
4.2568627451,0.0012583702
4.2578431373,0.0011691926
4.2588235294,0.0010755691
4.2598039216,0.0009933729
4.2607843137,0.0009369832
4.2617647059,0.0009162834
4.2627450980,0.000934529
4.2637254902,0.0009875273
4.2647058824,0.0010642961
4.2656862745,0.0011490488
4.2666666667,0.0012240864
4.2676470588,0.0012730098
4.268627451,0.0012836122
4.2696078431,0.0012499079
4.2705882353,0.0011729443
4.2715686275,0.0010602999
4.2725490196,0.000924433
4.2735294118,0.0007802545
4.2745098039,0.0006424288
4.2754901961,0.0005229150
4.2764705882,0.0004291834
4.2774509804,0.0003633721
4.2784313725,0.0003224473
4.2794117647,0.0002992380
4.2803921569,0.0002840595
4.2813725490,0.0002665730
4.2823529412,0.0002375243
4.2833333333,0.0001900876
4.2843137255,0.0001206511
4.2852941176,0.0000290199
4.2862745098,-0.00008189
4.287254902,-0.0002067104
4.2882352941,-0.0003384658
4.2892156863,-0.0004694527
4.2901960784,-0.0005920452
4.2911764706,-0.0006993747
4.2921568627,-0.0007858634
4.2931372549,-0.0008476184
4.2941176471,-0.0008826836
4.2950980392,-0.0008911453
4.2960784314,-0.0008750715
4.2970588235,-0.0008382696
4.2980392157,-0.0007858651
4.2990196078,-0.0007237354
4.3,-0.0006578627
4.3009803922,-0.0005937049
4.3019607843,-0.0005356759
4.3029411765,-0.0004868154
4.3039215686,-0.000448683
4.3049019608,-0.0004214662
4.3058823529,-0.0004042387
4.3068627451,-0.0003952840
4.3078431373,-0.0003923934
4.3088235294,-0.0003930785
4.3098039216,-0.0003946788
4.3107843137,-0.0003943898
4.3117647059,-0.0003892794
4.3127450980,-0.0003763631
4.3137254902,-0.0003527951
4.3147058824,-0.0003161883
4.3156862745,-0.0002650235
4.3166666667,-0.0001990506
4.3176470588,-0.0001195702
4.318627451,-0.0000294738
4.3196078431,0.0000670273
4.3205882353,0.0001649881
4.3215686275,0.000259556
4.3225490196,0.0003468766
4.3235294118,0.0004248851
4.3245098039,0.0004937793
4.3254901961,0.0005560232
4.3264705882,0.000615818
4.3274509804,0.0006781008
4.3284313725,0.0007472478
4.3294117647,0.000825746
4.3303921569,0.0009131404
4.3313725490,0.0010055336
4.3323529412,0.0010958189
4.3333333333,0.0011746798
4.3343137255,0.0012322207
4.3352941176,0.0012599371
4.3362745098,0.0012526264
4.337254902,0.0012098214
4.3382352941,0.0011363878
4.3392156863,0.0010420975
4.3401960784,0.0009401785
4.3411764706,0.0008450939
4.3421568627,0.0007699637
4.3431372549,0.0007241656
4.3441176471,0.0007116251
4.3450980392,0.0007301803
4.3460784314,0.000772179
4.3470588235,0.0008261938
4.3480392157,0.0008794860
4.3490196078,0.0009206747
4.35,0.0009420094
4.3509803922,0.0009407453
4.3519607843,0.000919316
4.3529411765,0.0008842922
4.3539215686,0.0008443993
4.3549019608,0.000808085
4.3558823529,0.0007812321
4.3568627451,0.0007655685
4.3578431373,0.0007581436
4.3588235294,0.0007519852
4.3598039216,0.0007377629
4.3607843137,0.0007060501
4.3617647059,0.0006496479
4.3627450980,0.0005654362
4.3637254902,0.0004553447
4.3647058824,0.0003262527
4.3656862745,0.0001888752
4.3666666667,0.0000559102
4.3676470588,-0.0000601337
4.368627451,-0.0001489790
4.3696078431,-0.0002041055
4.3705882353,-0.0002235199
4.3715686275,-0.0002097176
4.3725490196,-0.0001689433
4.3735294118,-0.0001099904
4.3745098039,-0.0000428112
4.3754901961,0.0000227972
4.3764705882,0.0000782602
4.3774509804,0.0001169603
4.3784313725,0.0001346542
4.3794117647,0.0001296361
4.3803921569,0.0001027266
4.3813725490,0.0000571392
4.3823529412,-0.0000017694
4.3833333333,-0.0000668994
4.3843137255,-0.0001300093
4.3852941176,-0.0001825467
4.3862745098,-0.0002166772
4.387254902,-0.0002264111
4.3882352941,-0.0002086519
4.3892156863,-0.0001639562
4.3901960784,-0.0000968007
4.3911764706,-0.0000152274
4.3921568627,0.0000701635
4.3931372549,0.000147759
4.3941176471,0.0002067865
4.3950980392,0.000239158
4.3960784314,0.0002409649
4.3970588235,0.0002133303
4.3980392157,0.0001624332
4.3990196078,0.0000986652
4.4,0.0000350459
4.4009803922,-0.0000148482
4.4019607843,-0.0000390870
4.4029411765,-0.0000293403
4.4039215686,0.0000177503
4.4049019608,0.0001000278
4.4058823529,0.0002101931
4.4068627451,0.0003370333
4.4078431373,0.0004672849
4.4088235294,0.0005878066
4.4098039216,0.0006876706
4.4107843137,0.0007598061
4.4117647059,0.0008019039
4.4127450980,0.0008164293
4.4137254902,0.0008097665
4.4147058824,0.0007906722
4.4156862745,0.0007683596
4.4166666667,0.0007506011
4.4176470588,0.0007422328
4.418627451,0.0007443639
4.4196078431,0.0007544505
4.4205882353,0.0007672078
4.4215686275,0.0007761674
4.4225490196,0.0007755291
4.4235294118,0.0007618993
4.4245098039,0.0007355023
4.4254901961,0.0007005644
4.4264705882,0.0006647286
4.4274509804,0.0006375737
4.4284313725,0.000628513
4.4294117647,0.0006445091
4.4303921569,0.0006881091
4.4313725490,0.0007562735
4.4323529412,0.0008403267
4.4333333333,0.0009271324
4.4343137255,0.0010013338
4.4352941176,0.0010482444
4.4362745098,0.0010568184
4.437254902,0.0010220592
4.4382352941,0.0009463237
4.4392156863,0.000839185
4.4401960784,0.0007158222
4.4411764706,0.0005942175
4.4421568627,0.0004917245
4.4431372549,0.0004217183
4.4441176471,0.0003910438
4.4450980392,0.0003988268
4.4460784314,0.0004369121
4.4470588235,0.0004918501
4.4480392157,0.0005480025
4.4490196078,0.0005910863
4.45,0.0006113669
4.4509803922,0.0006057872
4.4519607843,0.0005785452
4.4529411765,0.0005399815
4.4539215686,0.0005040186
4.4549019608,0.0004847231
4.4558823529,0.0004927738
4.4568627451,0.0005326484
4.4578431373,0.0006011963
4.4588235294,0.0006879614
4.4598039216,0.0007772268
4.4607843137,0.0008513656
4.4617647059,0.0008947686
4.4627450980,0.0008974735
4.4637254902,0.0008576637
4.4647058824,0.0007824317
4.4656862745,0.0006865882
4.4666666667,0.0005897181
4.4676470588,0.000512099
4.468627451,0.0004703609
4.4696078431,0.0004738462
4.4705882353,0.0005224930
4.4715686275,0.0006067344
4.4725490196,0.0007094605
4.4735294118,0.0008096263
4.4745098039,0.0008867135
4.4754901961,0.0009250595
4.4764705882,0.0009171002
4.4774509804,0.000864821
4.4784313725,0.0007791271
4.4794117647,0.0006773169
4.4803921569,0.0005792746
4.4813725490,0.0005032668
4.4823529412,0.0004623022
4.4833333333,0.0004618406
4.4843137255,0.0004993026
4.4852941176,0.0005653924
4.4862745098,0.0006468204
4.487254902,0.0007297047
4.4882352941,0.0008028064
4.4892156863,0.0008598369
4.4901960784,0.000900336
4.4911764706,0.0009289986
4.4921568627,0.0009537010
4.4931372549,0.0009827975
4.4941176471,0.0010223981
4.4950980392,0.0010743265
4.4960784314,0.00113525
4.4970588235,0.0011971863
4.4980392157,0.0012492343
4.4990196078,0.001280103
4.5,0.0012808207
4.5009803922,0.0012469916
4.5019607843,0.0011800816
4.5029411765,0.0010874522
4.5039215686,0.0009811509
4.5049019608,0.0008757423
4.5058823529,0.0007856598
4.5068627451,0.000722646
4.5078431373,0.0006938046
4.5088235294,0.0007006301
4.5098039216,0.0007391556
4.5107843137,0.0008011138
4.5117647059,0.0008757994
4.5127450980,0.0009521876
4.5137254902,0.0010208541
4.5147058824,0.0010753123
4.5156862745,0.0011125589
4.5166666667,0.0011328143
4.5176470588,0.0011386357
4.518627451,0.0011337111
4.5196078431,0.0011216862
4.5205882353,0.0011053218
4.5215686275,0.001086157
4.5225490196,0.0010646906
4.5235294118,0.0010409334
4.5245098039,0.0010150879
4.5254901961,0.000988091
4.5264705882,0.0009618012
4.5274509804,0.0009387507
4.5284313725,0.0009215176
4.5294117647,0.0009119068
4.5303921569,0.0009102023
4.5313725490,0.0009147413
4.5323529412,0.0009219885
4.5333333333,0.0009271445
4.5343137255,0.0009251748
4.5352941176,0.0009120214
4.5362745098,0.0008856936
4.537254902,0.0008469512
4.5382352941,0.000799389
4.5392156863,0.0007488672
4.5401960784,0.0007024044
4.5411764706,0.0006667782
4.5421568627,0.0006471554
4.5431372549,0.0006460734
4.5441176471,0.0006630108
4.5450980392,0.0006946445
4.5460784314,0.0007357253
4.5470588235,0.0007803574
4.5480392157,0.0008233685
4.5490196078,0.0008614379
4.55,0.0008937158
4.5509803922,0.0009217940
4.5519607843,0.0009490519
4.5529411765,0.0009795567
4.5539215686,0.0010168083
4.5549019608,0.0010626485
4.5558823529,0.0011166122
4.5568627451,0.0011758768
4.5578431373,0.0012358148
4.5588235294,0.0012909976
4.5598039216,0.0013363999
4.5607843137,0.0013685003
4.5617647059,0.001386024
4.5627450980,0.0013901688
4.5637254902,0.0013842897
4.5647058824,0.0013731632
4.5656862745,0.0013620306
4.5666666667,0.0013556655
4.5676470588,0.001357672
4.568627451,0.0013701353
4.5696078431,0.0013936348
4.5705882353,0.0014275328
4.5715686275,0.0014703824
4.5725490196,0.0015202976
4.5735294118,0.0015751601
4.5745098039,0.0016326344
4.5754901961,0.0016900338
4.5764705882,0.0017441681
4.5774509804,0.001791315
4.5784313725,0.0018274366
4.5794117647,0.0018486907
4.5803921569,0.0018521808
4.5813725490,0.0018367957
4.5823529412,0.0018039235
4.5833333333,0.0017578116
4.5843137255,0.0017054057
4.5852941176,0.001655599
4.5862745098,0.0016179578
4.587254902,0.0016011244
4.5882352941,0.0016111952
4.5892156863,0.0016503995
4.5901960784,0.0017163678
4.5911764706,0.0018021795
4.5921568627,0.0018972257
4.5931372549,0.0019887642
4.5941176471,0.0020639077
4.5950980392,0.0021116913
4.5960784314,0.0021248434
4.5970588235,0.0021009434
4.5980392157,0.0020427469
4.5990196078,0.0019576314
4.6,0.0018562616
4.6009803922,0.001750734
4.6019607843,0.0016525371
4.6029411765,0.0015707149
4.6039215686,0.0015105522
4.6049019608,0.0014730192
4.6058823529,0.0014550443
