distancia_m,archivo,fs_hz,pico_v,ancho_s,centroide_hz
10.0,010m_muestras10_20260703_181003_011_actual.npz,2929.0,3.4820995301706716,0.003414134516899966,108.60210375647887
12.0,012m_muestra12_20_20260708_195724_001_start_21.npz,1020.0,1.6920470617478713,0.0029411764705882353,93.05995586213994
12.0,012m_muestra12_20_20260708_195724_002_start_22.npz,1020.0,1.8198394227947574,0.0029411764705882353,101.6999470300766
12.0,012m_muestra12_20_20260708_195724_003_start_23.npz,1020.0,1.963062281078237,0.0029411764705882353,103.93607621016245
12.0,012m_muestra12_20_20260708_195724_004_start_24.npz,1020.0,1.95785520694335,0.0029411764705882353,103.98221109586348
12.0,012m_muestra12_20_20260708_195724_005_start_25.npz,1020.0,1.7021942094506812,0.0029411764705882353,98.30080648342705
12.0,012m_muestra12_20_20260708_195724_006_start_26.npz,1020.0,2.1173285607947037,0.0029411764705882353,105.10113629538064
12.0,012m_muestra12_20_20260708_195724_007_start_27.npz,1020.0,2.216796763736056,0.0029411764705882353,108.99950294322393
12.0,012m_muestra12_20_20260708_195724_008_start_28.npz,1020.0,1.863040902884677,0.00392156862745098,100.49580178421488
12.0,012m_muestra12_20_20260708_195724_009_start_29.npz,1020.0,2.054920161215705,0.0029411764705882353,105.40593155412105
12.0,012m_muestra12_20_20260708_195724_010_start_30.npz,1020.0,1.776275683339918,0.00392156862745098,98.88467199212474
12.0,012m_muestra12_20_20260708_195724_011_start_31.npz,1020.0,1.9965363034571055,0.0029411764705882353,104.68629062712787
12.0,012m_muestra12_20_20260708_195724_012_start_32.npz,1020.0,1.7633438648772426,0.0029411764705882353,100.72417791434084
12.0,012m_muestra12_20_20260708_195724_013_start_33.npz,1020.0,2.133502967248205,0.0029411764705882353,107.6306789778896
12.0,012m_muestra12_20_20260708_195724_014_start_34.npz,1020.0,1.4512824923731387,0.0029411764705882353,100.15380399460645
12.0,012m_muestra12_20_20260708_195724_015_start_35.npz,1020.0,1.4797591650858521,0.0029411764705882353,95.1224681571162
12.0,012m_muestra12_20_20260708_195724_016_start_36.npz,1020.0,1.5831757068663137,0.00392156862745098,96.92310083962425
12.0,012m_muestra12_20_20260708_195724_017_start_37.npz,1020.0,1.6561508699669503,0.00392156862745098,98.31586634774965
12.0,012m_muestra12_20_20260708_195724_018_start_38.npz,1020.0,1.7206954991343082,0.0029411764705882353,99.92913337907277
12.0,012m_muestra12_20_20260708_195724_019_start_39.npz,1020.0,1.8387413378077326,0.0029411764705882353,100.70047731536283
12.0,012m_muestra12_20_20260708_195724_020_start_40.npz,1020.0,2.18524938338669,0.0029411764705882353,109.0717215823348
12.0,012m_muestra12_20_20260708_195724_021_actual.npz,1020.0,2.1852493286132812,0.0029411764705882353,109.0717211447731
12.0,012m_muestras12_20260703_180222_001_start_11.npz,2929.0,3.4607373364269733,0.003414134516899966,108.10514080480115
