x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009,x0010,y0010,x0011,y0011,x0012,y0012,x0013,y0013,x0014,y0014,x0015,y0015,x0016,y0016,x0017,y0017,x0018,y0018,x0019,y0019,x0020,y0020,x0021,y0021
0.9401960784,10.025081403,0.9401960784,11.9644217275,0.9401960784,14.0013362863,0.9401960784,15.9850874355,0.9401960784,18.0104366792,0.9401960784,20.0557572780,0.9401960784,21.9594066675,0.9401960784,24.0271580285,0.9401960784,26.1050914362,0.9401960784,27.9755357466,0.9401960784,30.0091748128,0.9401960784,31.9792988573,0.9401960784,34.050692854,0.9401960784,35.7665102329,0.9401960784,38.4144143727,0.9401960784,39.7452180978,0.9401960784,42.4958522147,0.9401960784,43.7035379521,0.9401960784,45.7967583695,0.9401960784,48.0398749452,0.9401960784,50.1378593199,0.9401960784,8.0053367708
0.9411764706,10.0280963581,0.9411764706,11.9646947350,0.9411764706,14.0004823169,0.9411764706,15.9865693012,0.9411764706,18.0032708109,0.9411764706,20.0567084649,0.9411764706,21.9556158833,0.9411764706,24.0279504549,0.9411764706,26.1002422021,0.9411764706,27.9667131814,0.9411764706,30.0114409997,0.9411764706,32.0002428182,0.9411764706,34.1101066655,0.9411764706,35.7379101349,0.9411764706,38.408407487,0.9411764706,39.7372809243,0.9411764706,42.4994698313,0.9411764706,43.6908054954,0.9411764706,45.7684971607,0.9411764706,47.9952044106,0.9411764706,50.2319745104,0.9411764706,8.0053047484
0.9421568627,10.0303897911,0.9421568627,11.9655064805,0.9421568627,13.9999066026,0.9421568627,15.988288991,0.9421568627,17.996213543,0.9421568627,20.0571363905,0.9421568627,21.9528748730,0.9421568627,24.0286519491,0.9421568627,26.0945515068,0.9421568627,27.9592669437,0.9421568627,30.0135661302,0.9421568627,32.0196241849,0.9421568627,34.1670695278,0.9421568627,35.7101305716,0.9421568627,38.3964212127,0.9421568627,39.7348565248,0.9421568627,42.4997434933,0.9421568627,43.6843261689,0.9421568627,45.7435797578,0.9421568627,47.9522997918,0.9421568627,50.3225416619,0.9421568627,8.0052908792
0.9431372549,10.0319081472,0.9431372549,11.9668882193,0.9431372549,13.999542097,0.9431372549,15.9902336490,0.9431372549,17.9896067105,0.9431372549,20.0572914541,0.9431372549,21.9510808879,0.9431372549,24.0290829839,0.9431372549,26.0882615684,0.9431372549,27.9534244563,0.9431372549,30.0158990087,0.9431372549,32.0373326848,0.9431372549,34.2215360701,0.9431372549,35.6835130994,0.9431372549,38.3795757151,0.9431372549,39.7375465516,0.9431372549,42.4967623734,0.9431372549,43.6842368103,0.9431372549,45.7220530149,0.9431372549,47.9121014093,0.9431372549,50.408140437,0.9431372549,8.0052977993
0.9441176471,10.0326437379,0.9441176471,11.9688422464,0.9441176471,13.9993067317,0.9441176471,15.9923844335,0.9441176471,17.9837740608,0.9441176471,20.0574225186,0.9441176471,21.9501144288,0.9441176471,24.0290333915,0.9441176471,26.0816031155,0.9441176471,27.9493203305,0.9441176471,30.0187705657,0.9441176471,32.0533271824,0.9441176471,34.2735186184,0.9441176471,35.6584573952,0.9441176471,38.3591317800,0.9441176471,39.744857076,0.9441176471,42.4904461253,0.9441176471,43.6905843559,0.9441176471,45.7040052689,0.9441176471,47.8754418110,0.9441176471,50.487265019,0.9441176471,8.0053259976
0.9450980392,10.0326340966,0.9450980392,11.9713402920,0.9450980392,13.9991206215,0.9450980392,15.9947130755,0.9450980392,17.9789881218,0.9450980392,20.0577494805,0.9450980392,21.9498930466,0.9450980392,24.0282832564,0.9450980392,26.0747784420,0.9450980392,27.9470073103,0.9450980392,30.0224215867,0.9450980392,32.067612121,0.9450980392,34.3229587634,0.9450980392,35.6354195133,0.9450980392,38.3363215937,0.9450980392,39.7562393000,0.9450980392,42.4805170632,0.9450980392,43.7033045610,0.9450980392,45.6896215807,0.9450980392,47.8429945681,0.9450980392,50.5582410220,0.9450980392,8.0053733966
0.9460784314,10.0319559135,0.9460784314,11.9743255665,0.9460784314,13.9989208023,0.9460784314,15.9971773046,0.9460784314,17.9754430971,0.9460784314,20.058439078,0.9460784314,21.9504082148,0.9460784314,24.0266251836,0.9460784314,26.0679546993,0.9460784314,27.9464710019,0.9460784314,30.0269458023,0.9460784314,32.0802135652,0.9460784314,34.3696315726,0.9460784314,35.6149147177,0.9460784314,38.3121888176,0.9460784314,39.7711208572,0.9460784314,42.466499037,0.9460784314,43.722199415,0.9460784314,45.6792130734,0.9460784314,47.8152543281,0.9460784314,50.6192018618,0.9460784314,8.0054354755
0.9470588235,10.0307149511,0.9470588235,11.9777181733,0.9470588235,13.9986711907,0.9470588235,15.9997170850,0.9470588235,17.9732375699,0.9470588235,20.0595885577,0.9470588235,21.951737353,0.9470588235,24.0238853150,0.9470588235,26.0612664155,0.9470588235,27.9476449565,0.9470588235,30.0322593827,0.9470588235,32.0911601629,0.9470588235,34.4131029854,0.9470588235,35.5975201686,0.9470588235,38.2874675538,0.9470588235,39.7889278745,0.9470588235,42.4477505743,0.9470588235,43.7469214613,0.9470588235,45.6732125771,0.9470588235,47.7925355041,0.9470588235,50.668122496,0.9470588235,8.0055058016
0.9480392157,10.0290339174,0.9480392157,11.9814230815,0.9480392157,13.9983664199,0.9480392157,16.0022534313,0.9480392157,17.9723693698,0.9480392157,20.0612196334,0.9480392157,21.9540289859,0.9480392157,24.019940694,0.9480392157,26.0548235552,0.9480392157,27.9504228807,0.9480392157,30.0381028117,0.9480392157,32.1004726284,0.9480392157,34.4527509727,0.9480392157,35.5838729865,0.9480392157,38.2625189192,0.9480392157,39.8090959172,0.9480392157,42.4235271415,0.9480392157,43.7769717955,0.9480392157,45.6721332755,0.9480392157,47.7749923387,0.9480392157,50.7029254460,0.9480392157,8.0055769929
0.9490196078,10.0270401161,0.9490196078,11.9853395737,0.9490196078,13.9980293153,0.9490196078,16.0046910105,0.9490196078,17.9727431857,0.9490196078,20.0632838937,0.9490196078,21.9574649992,0.9490196078,24.0147318555,0.9490196078,26.0487212438,0.9490196078,27.9546662518,0.9490196078,30.0440746454,0.9490196078,32.1081634790,0.9490196078,34.4878404375,0.9490196078,35.5746570591,0.9490196078,38.2373361476,0.9490196078,39.8310725348,0.9490196078,42.3930696674,0.9490196078,43.8117135894,0.9490196078,45.6764976423,0.9490196078,47.7626661413,0.9490196078,50.7216346983,0.9490196078,8.0056418623
0.95,10.0248547250,0.95,11.9893709346,0.95,13.9977029221,0.95,16.0069248680,0.95,17.9741896755,0.95,20.0656777868,0.95,21.9622085354,0.95,24.008270385,0.95,26.0430466835,0.95,27.9602068859,0.95,30.0496903321,0.95,32.1142452767,0.95,34.5176334772,0.95,35.5705762448,0.95,38.2116136137,0.95,39.8543154347,0.95,42.3557107196,0.95,43.8504006838,0.95,45.6867463463,0.95,47.7555177166,0.95,50.7225716411,0.95,8.0056945123
0.9509803922,10.0225847468,0.9509803922,11.993433042,0.9509803922,13.9974388463,0.9509803922,16.0088505759,0.9509803922,17.9764931862,0.9509803922,20.0682634692,0.9509803922,21.9683494362,0.9509803922,24.0006422569,0.9509803922,26.0378805575,0.9509803922,27.9668460565,0.9509803922,30.0544547839,0.9509803922,32.1187442005,0.9509803922,34.5415051991,0.9509803922,35.5723117201,0.9509803922,38.1848657928,0.9509803922,39.8782916426,0.9509803922,42.3109873443,0.9509803922,43.8922156161,0.9509803922,45.7031448340,0.9509803922,47.7534627873,0.9509803922,50.7045578611,0.9509803922,8.0057312223
0.9519607843,10.0203180635,0.9519607843,11.9974606683,0.9519607843,13.9972843254,0.9519607843,16.0103763816,0.9519607843,17.9794236151,0.9519607843,20.0708913675,0.9519607843,21.9758588616,0.9519607843,23.9920078401,0.9519607843,26.0332917668,0.9519607843,27.9743521856,0.9519607843,30.0579346299,0.9519607843,32.1217143708,0.9519607843,34.5590368324,0.9519607843,35.5804674907,0.9519607843,38.1565719566,0.9519607843,39.9024836544,0.9519607843,42.2587479781,0.9519607843,43.9363107441,0.9519607843,45.7257035569,0.9519607843,47.7563900682,0.9519607843,50.6670978503,0.9519607843,8.005750871
0.9529411765,10.0181214077,0.9529411765,12.0014105025,0.9529411765,13.9972705219,0.9529411765,16.0114354215,0.9529411765,17.9827675493,0.9529411765,20.0734191721,0.9529411765,21.9845631228,0.9529411765,23.9825992006,0.9529411765,26.0293269353,0.9529411765,27.9824603192,0.9529411765,30.0598169448,0.9529411765,32.1232485693,0.9529411765,34.5700633425,0.9529411765,35.5955103345,0.9529411765,38.1263178852,0.9529411765,39.9264051065,0.9529411765,42.1992418374,0.9529411765,43.9818441889,0.9529411765,45.7541282302,0.9529411765,47.7641669666,0.9529411765,50.6105051179,0.9529411765,8.0057548764
0.9539215686,10.0160406192,0.9539215686,12.0052602818,0.9539215686,13.9974043003,0.9539215686,16.0119959791,0.9539215686,17.9863537964,0.9539215686,20.0757245857,0.9539215686,21.9941426066,0.9539215686,23.9727144275,0.9539215686,26.0259972495,0.9539215686,27.9908758452,0.9539215686,30.0599444789,0.9539215686,32.1234825592,0.9539215686,34.574663868,0.9539215686,35.6177123831,0.9539215686,38.0939099525,0.9539215686,39.9496268939,0.9539215686,42.1331779553,0.9539215686,44.0280047513,0.9539215686,45.7878098821,0.9539215686,47.7766254873,0.9539215686,50.5359617054,0.9539215686,8.0057466063
0.9549019608,10.0141025104,0.9549019608,12.0090039368,0.9549019608,13.9976650138,0.9549019608,16.0120681370,0.9549019608,17.9900693674,0.9549019608,20.0777094804,0.9549019608,22.0041569534,0.9549019608,23.9627076476,0.9549019608,26.0232667868,0.9549019608,27.9992838627,0.9549019608,30.0583224326,0.9549019608,32.1225921492,0.9549019608,34.5731005632,0.9549019608,35.6471071387,0.9549019608,38.0594406210,0.9549019608,39.9718106638,0.9549019608,42.0617437438,0.9549019608,44.0740222336,0.9549019608,45.8258585297,0.9549019608,47.7935341267,0.9549019608,50.4454890270,0.9549019608,8.0057304475
0.9558823529,10.0123176594,0.9558823529,12.0126433050,0.9558823529,13.9980068520,0.9558823529,16.0117057001,0.9558823529,17.9938636238,0.9558823529,20.0792968037,0.9558823529,22.0140927685,0.9558823529,23.9529729296,0.9558823529,26.0210460081,0.9558823529,28.0073641606,0.9558823529,30.0550981908,0.9558823529,32.1207837165,0.9558823529,34.5657199319,0.9558823529,35.6834652185,0.9558823529,38.0232961811,0.9558823529,39.9927432783,0.9558823529,41.9865763111,0.9558823529,44.1191636508,0.9558823529,45.8671761138,0.9558823529,47.8145665535,0.9558823529,50.3418307399,0.9558823529,8.005710682
0.9568627451,10.0106839001,0.9568627451,12.0161776419,0.9568627451,13.9983662200,0.9568627451,16.0110029336,0.9568627451,17.9977403270,0.9568627451,20.0804222348,0.9568627451,22.0234259869,0.9568627451,23.9439202888,0.9568627451,26.0191931600,0.9568627451,28.0148100678,0.9568627451,30.0505204796,0.9568627451,32.1182810483,0.9568627451,34.5528464889,0.9568627451,35.7262946698,0.9568627451,37.9861088727,0.9568627451,40.0123641811,0.9568627451,41.9096840318,0.9568627451,44.1627192252,0.9568627451,45.9105574077,0.9568627451,47.8392747358,0.9568627451,50.2282753698,0.9568627451,8.0056904612
0.9578431373,10.0091902994,0.9578431373,12.019592775,0.9578431373,13.9986726319,0.9578431373,16.0100864554,0.9578431373,18.0017395247,0.9578431373,20.0810246468,0.9578431373,22.0316886861,0.9578431373,23.9359433805,0.9578431373,26.0175248521,0.9578431373,28.0213482307,0.9578431373,30.0448885859,0.9578431373,32.1153108681,0.9578431373,34.534692855,0.9578431373,35.7748659751,0.9578431373,37.9486654343,0.9578431373,40.0307776299,0.9578431373,41.8333221417,0.9578431373,44.2039850079,0.9578431373,45.9548025599,0.9578431373,47.8670731575,0.9578431373,50.1084316220,0.9578431373,8.0056711061
0.9588235294,10.0078217788,0.9588235294,12.0228520778,0.9588235294,13.9988609537,0.9588235294,16.0091030483,0.9588235294,18.0059129258,0.9588235294,20.0810385848,0.9588235294,22.0385292311,0.9588235294,23.9293807224,0.9588235294,26.0158347455,0.9588235294,28.026755931,0.9588235294,30.0385029757,0.9588235294,32.1120894077,0.9588235294,34.5113144044,0.9588235294,35.8282567138,0.9588235294,37.9117925563,0.9588235294,40.0482435015,0.9588235294,41.7598328261,0.9588235294,44.2422499825,0.9588235294,45.9988236263,0.9588235294,47.8972446316,0.9588235294,49.9859788522,0.9588235294,8.0056518836
0.9598039216,10.0065642517,0.9598039216,12.0258914203,0.9598039216,13.9988825746,0.9598039216,16.0082047478,0.9598039216,18.0102976556,0.9598039216,20.0803920514,0.9598039216,22.0437558663,0.9598039216,23.9244748139,0.9598039216,26.0139177354,0.9598039216,28.030872958,0.9598039216,30.0316277259,0.9598039216,32.1088110201,0.9598039216,34.4826192857,0.9598039216,35.8854087504,0.9598039216,37.8762429002,0.9598039216,40.0651441818,0.9598039216,41.691466203,0.9598039216,44.2767945292,0.9598039216,46.0417269793,0.9598039216,47.9289670239,0.9598039216,49.8644501264,0.9598039216,8.0056303273
0.9607843137,10.0054100179,0.9607843137,12.0286197974,0.9607843137,13.9987133816,0.9607843137,16.0075327013,0.9607843137,18.0148934341,0.9607843137,20.07901018,0.9607843137,22.0473567191,0.9607843137,23.9213358134,0.9607843137,26.0115956343,0.9607843137,28.0336063302,0.9607843137,30.0244711113,0.9607843137,32.1056385337,0.9607843137,34.4484351061,0.9607843137,35.9451887394,0.9607843137,37.8426039487,0.9607843137,40.0819289284,0.9607843137,41.6302030658,0.9607843137,44.3069054935,0.9607843137,46.0828604783,0.9607843137,47.9613574248,0.9607843137,49.7470522687,0.9607843137,8.0056030160
0.9617647059,10.0043627068,0.9617647059,12.0309262098,0.9617647059,13.9983570998,0.9617647059,16.0072014691,0.9617647059,18.0196476081,0.9617647059,20.0768244151,0.9617647059,22.0494929770,0.9617647059,23.9199178963,0.9617647059,26.0087400709,0.9617647059,28.0349276858,0.9617647059,30.0171861973,0.9617647059,32.1026943534,0.9617647059,34.4086169877,0.9617647059,36.0064440769,0.9617647059,37.8112463141,0.9617647059,40.0990417699,0.9617647059,41.5776025524,0.9617647059,44.331907358,0.9617647059,46.1218184792,0.9617647059,47.9935244509,0.9617647059,49.6365535339,0.9617647059,8.0055666853
0.9627450980,10.0034407549,0.9627450980,12.0326923401,0.9627450980,13.9978435687,0.9627450980,16.0072854791,0.9627450980,18.0244508156,0.9627450980,20.0737843189,0.9627450980,22.0504665680,0.9627450980,23.9200155670,0.9627450980,26.0052887449,0.9627450980,28.0348650235,0.9627450980,30.0098881148,0.9627450980,32.1000511638,0.9627450980,34.3631738352,0.9627450980,36.0680486777,0.9627450980,37.7823200314,0.9627450980,40.1168420019,0.9627450980,41.5346958166,0.9627450980,44.3512070065,0.9627450980,46.1584067761,0.9627450980,48.0246235708,0.9627450980,49.535242803,0.9627450980,8.0055193144
0.9637254902,10.0026783366,0.9637254902,12.0338089937,0.9637254902,13.9972225613,0.9637254902,16.0078091532,0.9637254902,18.0291441281,0.9637254902,20.0698691965,0.9637254902,22.0506679495,0.9637254902,23.9212846063,0.9637254902,26.0012524581,0.9637254902,28.0334913818,0.9637254902,30.0026810709,0.9637254902,32.0977217161,0.9637254902,34.3123820041,0.9637254902,36.1289365409,0.9637254902,37.7557967926,0.9637254902,40.1355280183,0.9637254902,41.5019383272,0.9637254902,44.3643434942,0.9637254902,46.1925755153,0.9637254902,48.0539002068,0.9637254902,49.4449543802,0.9637254902,8.0054609696
0.9647058824,10.0021228576,0.9647058824,12.0341934214,0.9647058824,13.9965546505,0.9647058824,16.0087420502,0.9647058824,18.0335361885,0.9647058824,20.0650959376,0.9647058824,22.0505128356,0.9647058824,23.9232881451,0.9647058824,25.9967120183,0.9647058824,28.0309135438,0.9647058824,29.9956863234,0.9647058824,32.0956491228,0.9647058824,34.2568606319,0.9647058824,36.1881244459,0.9647058824,37.7315481262,0.9647058824,40.1550760506,0.9647058824,41.479229965,0.9647058824,44.3710338467,0.9647058824,46.2243338980,0.9647058824,48.0807126806,0.9647058824,49.3671450315,0.9647058824,8.0053941739
0.9656862745,10.0018287029,0.9656862745,12.0338039273,0.9656862745,13.9959011793,0.9656862745,16.0099998667,0.9656862745,18.0374271833,0.9656862745,20.0595210319,0.9656862745,22.0503786535,0.9656862745,23.9255626660,0.9656862745,25.9918058698,0.9656862745,28.0272633198,0.9656862745,29.9890627872,0.9656862745,32.0936995118,0.9656862745,34.1975879295,0.9656862745,36.2447275835,0.9656862745,37.7094412155,0.9656862745,40.1752020083,0.9656862745,41.465996797,0.9656862745,44.3712036381,0.9656862745,46.2536621667,0.9656862745,48.1045415262,0.9656862745,49.302989055,0.9656862745,8.0053236192
0.9666666667,10.0018477499,0.9666666667,12.0326485120,0.9666666667,13.9953154123,0.9666666667,16.0114516211,0.9666666667,18.0406349037,0.9666666667,20.0532357347,0.9666666667,22.0505513667,0.9666666667,23.9276942402,0.9666666667,25.9867108362,0.9666666667,28.0226923362,0.9666666667,29.9830145809,0.9666666667,32.0916609215,0.9666666667,34.13585348,0.9666666667,36.2979726463,0.9666666667,37.6894331501,0.9666666667,40.1953542275,0.9666666667,41.4613195786,0.9666666667,44.3649952041,0.9666666667,46.2804362593,0.9666666667,48.1249708599,0.9666666667,49.2534572442,0.9666666667,8.0052552828
0.9676470588,10.0022180237,0.9676470588,12.0307852683,0.9676470588,13.9948365989,0.9676470588,16.0129324512,0.9676470588,18.0430184116,0.9676470588,20.0463558011,0.9676470588,22.0511914794,0.9676470588,23.9293911333,0.9676470588,25.9816193589,0.9676470588,28.0173701634,0.9676470588,29.9777834652,0.9676470588,32.0892510450,0.9676470588,34.0731524085,0.9676470588,36.3472113062,0.9676470588,37.6716439276,0.9676470588,40.2147381056,0.9676470588,41.4640888646,0.9676470588,44.3527489760,0.9676470588,46.3043778585,0.9676470588,48.1416599242,0.9676470588,49.2193702098,0.9676470588,8.0051951484
0.968627451,10.0029525634,0.968627451,12.0283138247,0.968627451,13.9944879115,0.968627451,16.0142608401,0.968627451,18.0444947081,0.968627451,20.0390079563,0.968627451,22.0523241521,0.968627451,23.9305390824,0.968627451,25.9767169057,0.968627451,28.0114838039,0.968627451,29.9736282451,0.968627451,32.0861366704,0.968627451,34.0110417977,0.968627451,36.3919354402,0.968627451,37.6563937436,0.968627451,40.2323725304,0.968627451,41.4731614188,0.968627451,44.3349599723,0.968627451,46.3250369731,0.968627451,48.1543006694,0.968627451,49.2013960775,0.968627451,8.0051477759
0.9696078431,10.0040308527,0.9696078431,12.0253590245,0.9696078431,13.994278293,0.9696078431,16.0152581093,0.9696078431,18.0450459814,0.9696078431,20.0313164471,0.9696078431,22.0538539846,0.9696078431,23.9312267782,0.9696078431,25.9721630348,0.9696078431,28.0052361081,0.9696078431,29.9707963809,0.9696078431,32.0819639558,0.9696078431,33.9509860273,0.9696078431,36.4317928168,0.9696078431,37.6441982786,0.9696078431,40.2471712507,0.9696078431,41.4874933018,0.9696078431,44.3122161676,0.9696078431,46.3418088407,0.9696078431,48.1625811488,0.9696078431,49.2,0.9696078431,8.005115104
0.9705882353,10.0053949651,0.9705882353,12.0220499631,0.9705882353,13.9942073697,0.9705882353,16.0157676737,0.9705882353,18.0447163623,0.9705882353,20.0233931657,0.9705882353,22.0556003623,0.9705882353,23.9317350301,0.9705882353,25.9680784862,0.9705882353,27.9988408716,0.9705882353,29.9694946948,0.9705882353,32.0763977383,0.9705882353,33.8942194442,0.9705882353,36.4665980850,0.9705882353,37.6357223729,0.9705882353,40.2580409096,0.9705882353,41.5062323756,0.9705882353,44.2851302431,0.9705882353,46.3539832169,0.9705882353,48.1661641806,0.9705882353,49.2153545511,0.9705882353,8.0050957650
0.9715686275,10.0069517661,0.9715686275,12.0184986475,0.9715686275,13.9942719303,0.9715686275,16.0156713073,0.9715686275,18.0435994374,0.9715686275,20.0153333474,0.9715686275,22.0573449330,0.9715686275,23.9324896153,0.9715686275,25.9645397870,0.9715686275,27.9925135264,0.9715686275,29.9698655064,0.9715686275,32.0691645801,0.9715686275,33.8416509644,0.9715686275,36.4963346151,0.9715686275,37.6317021171,0.9715686275,40.2639845849,0.9715686275,41.5287606617,0.9715686275,44.2542778031,0.9715686275,46.3608157938,0.9715686275,48.1646790148,0.9715686275,49.2472329955,0.9715686275,8.0050852402
0.9725490196,10.0085814224,0.9725490196,12.0147827454,0.9725490196,13.9944721773,0.9725490196,16.0149000679,0.9725490196,18.0418194181,0.9725490196,20.0072179430,0.9725490196,22.0588813031,0.9725490196,23.9339854996,0.9725490196,25.9615812133,0.9725490196,27.9864580363,0.9725490196,29.9719729892,0.9725490196,32.0600932615,0.9725490196,33.7938256761,0.9725490196,36.5211427573,0.9725490196,37.6328496498,0.9725490196,40.2641968095,0.9725490196,41.5546865965,0.9725490196,44.2201536455,0.9725490196,46.3616153912,0.9725490196,48.1577421127,0.9725490196,49.2949142402,0.9725490196,8.0050767285
0.9735294118,10.0101511108,0.9735294118,12.0109366644,0.9735294118,13.9948160474,0.9735294118,16.0134383044,0.9735294118,18.0395099487,0.9735294118,19.9991216865,0.9735294118,22.0600562480,0.9735294118,23.9366961392,0.9735294118,25.9592030276,0.9735294118,27.9808523398,0.9735294118,29.9758010286,0.9735294118,32.0491457530,0.9735294118,33.7509461287,0.9735294118,36.5412910608,0.9735294118,37.6397563125,0.9735294118,40.2581395034,0.9735294118,41.5837985190,0.9735294118,44.1831552002,0.9735294118,46.3558302778,0.9735294118,48.144997876,0.9735294118,49.3571314170,0.9735294118,8.0050627294
0.9745098039,10.0115316968,0.9745098039,12.0069530949,0.9745098039,13.9953203926,0.9745098039,16.0113204015,0.9745098039,18.0367946708,0.9745098039,19.9911244339,0.9745098039,22.0607943924,0.9745098039,23.9409850544,0.9745098039,25.9573837194,0.9745098039,27.9758357389,0.9745098039,29.9812611953,0.9745098039,32.0364332489,0.9745098039,33.7129448511,0.9745098039,36.5571327984,0.9745098039,37.6528113029,0.9745098039,40.2455878045,0.9745098039,41.6159929787,0.9745098039,44.1435938309,0.9745098039,46.343126557,0.9745098039,48.1261739474,0.9745098039,49.4320768821,0.9745098039,8.0050368965
0.9754901961,10.0126144800,0.9754901961,12.0027952329,0.9754901961,13.9960085514,0.9754901961,16.0086212015,0.9754901961,18.0337730154,0.9754901961,19.9833223796,0.9754901961,22.0611018100,0.9754901961,23.9470365784,0.9754901961,25.9560940112,0.9754901961,27.9715018848,0.9754901961,29.9882068072,0.9754901961,32.0222136985,0.9754901961,33.6795885645,0.9754901961,36.5690504358,0.9754901961,37.6721475891,0.9754901961,40.2266394534,0.9754901961,41.6511984988,0.9754901961,44.1017306644,0.9754901961,46.323446004,0.9754901961,48.1011432787,0.9754901961,49.5174677058,0.9754901961,8.0049958812
0.9764705882,10.0133248585,0.9764705882,11.9984173567,0.9764705882,13.9969046066,0.9764705882,16.0054423008,0.9764705882,18.0305133782,0.9764705882,19.9758355802,0.9764705882,22.0610491389,0.9764705882,23.954819555,0.9764705882,25.9553098369,0.9764705882,27.9678997214,0.9764705882,29.9964484132,0.9764705882,32.0068707703,0.9764705882,33.6505915792,0.9764705882,36.5773972457,0.9764705882,37.6976206378,0.9764705882,40.2016875589,0.9764705882,41.6893091625,0.9764705882,44.0578262293,0.9764705882,46.2970376463,0.9764705882,48.0699845457,0.9764705882,49.6106793952,0.9764705882,8.0049405426
0.9774509804,10.0136304315,0.9774509804,11.9937894318,0.9774509804,13.9980254672,0.9774509804,16.0018971402,0.9774509804,18.0270540243,0.9774509804,19.9688090251,0.9774509804,22.0607392135,0.9774509804,23.9640903733,0.9774509804,25.9550226075,0.9774509804,27.965043039,0.9774509804,30.0057663036,0.9774509804,31.9908773502,0.9774509804,33.6257135585,0.9774509804,36.582443617,0.9774509804,37.7288212335,0.9774509804,40.1713613029,0.9774509804,41.7301419083,0.9774509804,44.0121907036,0.9774509804,46.2644585375,0.9774509804,48.0330329950,0.9774509804,49.7089128262,0.9774509804,8.0048764002
0.9784313725,10.0135420613,0.9784313725,11.9889202508,0.9784313725,13.9993723831,0.9784313725,15.9980980646,0.9784313725,18.0234103902,0.9784313725,19.9624058112,0.9784313725,22.0602676607,0.9784313725,23.9744343441,0.9784313725,25.9552452205,0.9784313725,27.9629266153,0.9784313725,30.015917617,0.9784313725,31.9747495162,0.9784313725,33.6048239693,0.9784313725,36.5843363875,0.9784313725,37.7651180429,0.9784313725,40.1364449033,0.9784313725,41.7734196995,0.9784313725,43.9652215637,0.9784313725,46.2265452260,0.9784313725,47.9909100848,0.9784313725,49.8093758217,0.9784313725,8.0048129464
0.9794117647,10.0131078262,0.9794117647,11.9838736305,0.9794117647,14.0009237432,0.9794117647,15.9941479024,0.9794117647,18.0195862427,0.9794117647,19.9567930703,0.9794117647,22.0596864509,0.9794117647,23.9853363224,0.9794117647,25.9560136168,0.9794117647,27.9615449578,0.9794117647,30.0266379131,0.9794117647,31.9589985943,0.9794117647,33.5879231266,0.9794117647,36.5830777842,0.9794117647,37.8057197864,0.9794117647,40.0977897314,0.9794117647,41.8187798419,0.9794117647,43.917418461,0.9794117647,46.1843593201,0.9794117647,47.9445295469,0.9794117647,49.9094362391,0.9794117647,8.0047620746
0.9803921569,10.0124011827,0.9803921569,11.9787734005,0.9803921569,14.0026308893,0.9803921569,15.9901374789,0.9803921569,18.0155855477,0.9803921569,19.9521228925,0.9803921569,22.0589792798,0.9803921569,23.9962658915,0.9803921569,25.9573841727,0.9803921569,27.9609082876,0.9803921569,30.0376393073,0.9803921569,31.9440892031,0.9803921569,33.575120061,0.9803921569,36.5785271178,0.9803921569,37.8497495906,0.9803921569,40.0562349076,0.9803921569,41.8657979756,0.9803921569,43.8693714654,0.9803921569,46.1391162317,0.9803921569,47.8950757019,0.9803921569,50.006729706,0.9803921569,8.0047357501
0.9813725490,10.0115058011,0.9813725490,11.9737952033,0.9813725490,14.0044181358,0.9813725490,15.9861489082,0.9813725490,18.0114221087,0.9813725490,19.9485119774,0.9813725490,22.0580546223,0.9813725490,24.00675967,0.9813725490,25.9594278752,0.9813725490,27.9610511077,0.9813725490,30.048608524,0.9813725490,31.9304098293,0.9813725490,33.5665768578,0.9813725490,36.5704222781,0.9813725490,37.8963185845,0.9813725490,40.0125505908,0.9813725490,41.9140171555,0.9813725490,43.8217254804,0.9813725490,46.0921053792,0.9813725490,47.8439539123,0.9813725490,50.0992199334,0.9813725490,8.0047434641
0.9823529412,10.0105000833,0.9823529412,11.9691458699,0.9823529412,14.0061874810,0.9823529412,15.9822629783,0.9823529412,18.0071249628,0.9823529412,19.9460245659,0.9823529412,22.0567579793,0.9823529412,24.0164845396,0.9823529412,25.9622226634,0.9823529412,27.9620295513,0.9823529412,30.0592084252,0.9823529412,31.9182598313,0.9823529412,33.5624369345,0.9823529412,36.5584189973,0.9823529412,37.944591827,0.9823529412,39.9674131920,0.9823529412,41.9629709744,0.9823529412,43.7751301201,0.9823529412,46.0446147740,0.9823529412,47.792715604,0.9823529412,50.1851925962,0.9823529412,8.0047899923
0.9833333333,10.0094443433,0.9833333333,11.9650339113,0.9833333333,14.0078275934,0.9833333333,15.9785677215,0.9833333333,18.0027387918,0.9833333333,19.9446624423,0.9833333333,22.0548999142,0.9833333333,24.0252700809,0.9833333333,25.9658449924,0.9833333333,27.9639073513,0.9833333333,30.0690856316,0.9833333333,31.9078536093,0.9833333333,33.5627534894,0.9833333333,36.5421378113,0.9833333333,37.9938380398,0.9833333333,39.9214151355,0.9833333333,42.0121918044,0.9833333333,43.7301877234,0.9833333333,45.9978677161,0.9833333333,47.7429676847,0.9833333333,50.2632083918,0.9833333333,8.0048739096
